transaction_id,source,target,amount_SAT,success,path_length,routing_fee,route,failure_reason
196,02ae6a0dd0760772ef9440d7882c67923c00611b98e99337cdc58e6d9a01961283,0242a4ae0c5bef18048fbecf995094b74bfb0f7391418d71ed394784373f41e4f3,10000,True,4.0,1.02,02ae6a0dd0760772ef9440d7882c67923c00611b98e99337cdc58e6d9a01961283|03780bc0d405f8e9695a4474a03ed3314d761cfa3baf3ea8351c025d66399f969d|02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b|02e2670a2c2661a9eea13b7cfdcdd7f552f591b9ee60e5678b7abe77b7f9516f96|0242a4ae0c5bef18048fbecf995094b74bfb0f7391418d71ed394784373f41e4f3,
197,02398583218fbfad48b452126bf5fe0f4100c8522a13e89913677aa8a53ee9b215,02059220fa2153fb6d7768d7d67c6b86f441f83b7046aea492f2018f7b800edfa9,10000,True,3.0,2.01,02398583218fbfad48b452126bf5fe0f4100c8522a13e89913677aa8a53ee9b215|028dcc199be86786818c8c32bffe9db8855c5fca98951eec99d1fa335d841605c2|03bb88ccc444534da7b5b64b4f7b15e1eccb18e102db0e400d4b9cfe93763aa26d|02059220fa2153fb6d7768d7d67c6b86f441f83b7046aea492f2018f7b800edfa9,
198,02ac68441b9f203eb21d49bcaa7e932c7d4260f1b8cd504c01d6e67a0d0949c0f7,0238107198ba9e0e5fd5a0c67eac88e3633072885397c5925205891f8985e52078,10000,True,2.0,0.01,02ac68441b9f203eb21d49bcaa7e932c7d4260f1b8cd504c01d6e67a0d0949c0f7|02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b|0238107198ba9e0e5fd5a0c67eac88e3633072885397c5925205891f8985e52078,
199,03edfbe0f503b021f1db8c5c15b89d1f00b83a3cbd276a2867d849a4ef100dc075,026bce917a5854f3c5140cc69c977d19a6d656554120b6dedf045b246941b858c5,10000,True,3.0,1.02,03edfbe0f503b021f1db8c5c15b89d1f00b83a3cbd276a2867d849a4ef100dc075|0217890e3aad8d35bc054f43acc00084b25229ecff0ab68debd82883ad65ee8266|0317d6b11e81729192aab651174991a32e566786a7abb45b88898ed27e218a15e6|026bce917a5854f3c5140cc69c977d19a6d656554120b6dedf045b246941b858c5,
200,02babe8f87272fc3b977c4327b56416102debf069aad34ca485323c54ba1813724,02725e5abcbf5550fc29e6b19706a1377f25d2b1502684f9be9965b6deac167520,10000,True,3.0,5.51,02babe8f87272fc3b977c4327b56416102debf069aad34ca485323c54ba1813724|03da1c27ca77872ac5b3e568af30673e599a47a5e4497f85c7b5da42048807b3ed|02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b|02725e5abcbf5550fc29e6b19706a1377f25d2b1502684f9be9965b6deac167520,
201,03cfff2802946f256dd04549ac191208e5f37687d6995b6361d69b9e9e5ecf9d18,036a33e92cda2679ac91ac0467acb1ba33396c0df1119521653e0f269c275dd6bf,10000,False,,,,no_liquidity_feasible_path
202,02ff9b7a03360708362b97a2060fa8938c23cb87b77b97d15cc0f7f6921e0981a0,03a6f9139dafd65a9ea12abeb0d11a46301b116992fef4f8064f0d1d415e14736e,10000,True,3.0,1.02,02ff9b7a03360708362b97a2060fa8938c23cb87b77b97d15cc0f7f6921e0981a0|0217890e3aad8d35bc054f43acc00084b25229ecff0ab68debd82883ad65ee8266|02731b798b39a09f9f14e90ee601afb6ebb796d6e5797de14582a978770b33700f|03a6f9139dafd65a9ea12abeb0d11a46301b116992fef4f8064f0d1d415e14736e,
203,035f7bc96fd1ab9db28931290e7cb7da9e22b8a3002e03b194c131c76d63c037cc,0311cad0edf4ac67298805cf4407d94358ca60cd44f2e360856f3b1c088bcd4782,10000,True,3.0,2.01,035f7bc96fd1ab9db28931290e7cb7da9e22b8a3002e03b194c131c76d63c037cc|028dcc199be86786818c8c32bffe9db8855c5fca98951eec99d1fa335d841605c2|03bb88ccc444534da7b5b64b4f7b15e1eccb18e102db0e400d4b9cfe93763aa26d|0311cad0edf4ac67298805cf4407d94358ca60cd44f2e360856f3b1c088bcd4782,
204,02e867c794a0544032eb2fb1cc4a29132a692363006781ed98567b474cf0e9343d,028303182c9885da93b3b25c9621d22cf34475e63c123942e402ab530c0556e675,10000,True,1.0,0.0,02e867c794a0544032eb2fb1cc4a29132a692363006781ed98567b474cf0e9343d|028303182c9885da93b3b25c9621d22cf34475e63c123942e402ab530c0556e675,
205,02871f2d2a39d4250ae06cc90e7d21035f13e1cdb14716df79f290267c1a969772,0378986aa771344e2f6d7ddf18fb9742adc8f445f51e783ed5f1a004a8f635eca9,10000,True,3.0,1.02,02871f2d2a39d4250ae06cc90e7d21035f13e1cdb14716df79f290267c1a969772|0205823109f3d6e1ac5f3e5ab41ab88bf463ffa7b59a81d07d8b688fb737e11955|02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b|0378986aa771344e2f6d7ddf18fb9742adc8f445f51e783ed5f1a004a8f635eca9,
206,0381ace79abf177cb3094b7a63c1f09cad9f72775112340bb0dd18fce2929f7940,0265e5791c617b6e1dfe04137e71c0c959201592bd7fe3f1bb085c35595b72646c,10000,True,2.0,2.0,0381ace79abf177cb3094b7a63c1f09cad9f72775112340bb0dd18fce2929f7940|028303182c9885da93b3b25c9621d22cf34475e63c123942e402ab530c0556e675|0265e5791c617b6e1dfe04137e71c0c959201592bd7fe3f1bb085c35595b72646c,
207,03f123d4a8876b9531f6498058360642d0870038afe2da07381a7626546eaf3088,022a83433fc5c4f525aba9d73960f65444e29ae14713bd8f9a5e0d3d9ae5d3df22,10000,True,3.0,1.02,03f123d4a8876b9531f6498058360642d0870038afe2da07381a7626546eaf3088|0331f80652fb840239df8dc99205792bba2e559a05469915804c08420230e23c7c|02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b|022a83433fc5c4f525aba9d73960f65444e29ae14713bd8f9a5e0d3d9ae5d3df22,
208,028655dbf042c851ffe9d3c327af5d47a008cae43feb79a412bcfb238eff605dbc,036a33e92cda2679ac91ac0467acb1ba33396c0df1119521653e0f269c275dd6bf,10000,False,,,,no_liquidity_feasible_path
209,0388d581f3542f2400b9bcc5e0e68b984dfd13aa2a4b4bfb52f120638ee9ae5e95,026d0efb65ba988f2fd831d97a6deeed61d4deb6afa61003c4ced66d1ebe7e01e1,10000,False,,,,no_liquidity_feasible_path
210,028556f65ac00347b2fe28fe9097754596dc4fe1364d693dc3a9be3dccabec3240,021607cfce19a4c5e7e6e738663dfafbbbac262e4ff76c2c9b30dbeefc35c00643,10000,True,2.0,0.01,028556f65ac00347b2fe28fe9097754596dc4fe1364d693dc3a9be3dccabec3240|03f09c85dae5712b682d28bf2bf558102f3e5a6d27ba2a1daf8da49984c8ca53b7|021607cfce19a4c5e7e6e738663dfafbbbac262e4ff76c2c9b30dbeefc35c00643,
211,03678d054d15d450fbb63ea0accfa938cef8f0ca159df82937a902f891ae13ea22,025cb2d324ae423d32984c7fc74edd7185b9fc9bd473d389f12483e3738d526600,10000,False,,,,no_liquidity_feasible_path
212,038eb6893f5b49e7362af61ee1398005a1cf0129c3167fcd05ee07d63670cd3bab,0242a4ae0c5bef18048fbecf995094b74bfb0f7391418d71ed394784373f41e4f3,10000,True,3.0,1.02,038eb6893f5b49e7362af61ee1398005a1cf0129c3167fcd05ee07d63670cd3bab|0237fefbe8626bf888de0cad8c73630e32746a22a2c4faa91c1d9877a3826e1174|03d24a4d2c8841890779f3c788cd269d467ad8ff8fcfdc21c8ceead42c7dd7f04b|0242a4ae0c5bef18048fbecf995094b74bfb0f7391418d71ed394784373f41e4f3,
213,02e4cff955ae84e3575861abc2c63ce87505ed8e8eeb86ceb2f8ad05b07a7b9234,0232e20e7b68b9b673fb25f48322b151a93186bffe4550045040673797ceca43cf,10000,False,,,,no_liquidity_feasible_path
214,037172d2110c4148d6ed0c2790ec8be948458022425dced6794fede834be92af36,032cc4541b25e86e39a7d450a979c1a9adbe2878df3a93fcb59c96c700bfe26aa3,10000,True,1.0,0.0,037172d2110c4148d6ed0c2790ec8be948458022425dced6794fede834be92af36|032cc4541b25e86e39a7d450a979c1a9adbe2878df3a93fcb59c96c700bfe26aa3,
215,028a2f0ca33134cfd5f655ed942ddcd9feb4a879831416bb23858d1d60154b0936,0242a4ae0c5bef18048fbecf995094b74bfb0f7391418d71ed394784373f41e4f3,10000,True,1.0,0.0,028a2f0ca33134cfd5f655ed942ddcd9feb4a879831416bb23858d1d60154b0936|0242a4ae0c5bef18048fbecf995094b74bfb0f7391418d71ed394784373f41e4f3,
216,02282cfc83d4e4ac088a654184be62d7de0be6298e83af39431f9598c8c5631c09,0265e5791c617b6e1dfe04137e71c0c959201592bd7fe3f1bb085c35595b72646c,10000,True,2.0,0.01,02282cfc83d4e4ac088a654184be62d7de0be6298e83af39431f9598c8c5631c09|02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b|0265e5791c617b6e1dfe04137e71c0c959201592bd7fe3f1bb085c35595b72646c,
217,0230ec892d3951194fa3d3394965277c713b1b6f9fcb2add4519e0a7c877fa0214,02cdf83ef8e45908b1092125d25c68dcec7751ca8d39f557775cd842e5bc127469,10000,True,3.0,1.02,0230ec892d3951194fa3d3394965277c713b1b6f9fcb2add4519e0a7c877fa0214|031678745383bd273b4c3dbefc8ffbf4847d85c2f62d3407c0c980430b3257c403|02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b|02cdf83ef8e45908b1092125d25c68dcec7751ca8d39f557775cd842e5bc127469,
218,02e3953aeab9f48ecd3a52f804e98d1275d4f0f557c0247164fc159a93a1d29098,0276e09a267592e7451a939c932cf685f0754de382a3ca85d2fb3a864d4c365ad5,10000,True,2.0,1.01,02e3953aeab9f48ecd3a52f804e98d1275d4f0f557c0247164fc159a93a1d29098|0217890e3aad8d35bc054f43acc00084b25229ecff0ab68debd82883ad65ee8266|0276e09a267592e7451a939c932cf685f0754de382a3ca85d2fb3a864d4c365ad5,
219,03ccc89cf8385783cdf0d2b5af0d5a2c84a9e59ce1852e038fe1fe59cdee41b367,03b6cad4d044d42e9d9537650dd4a84806733dd00013f862bc8342fb40e28474bd,10000,False,,,,no_liquidity_feasible_path
220,023e4f5a9036efbad1f9470e7042d32fbd06c0b183df043af014143461aecd2d84,02c12b5459cf107ee0440cae41902f1189db50fa003a077f3a6fbe6b5760218695,10000,True,3.0,5.51,023e4f5a9036efbad1f9470e7042d32fbd06c0b183df043af014143461aecd2d84|03fb822818be083e0a954db85257a2911a3d55458b8c1ea4124b157e865a836d12|02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b|02c12b5459cf107ee0440cae41902f1189db50fa003a077f3a6fbe6b5760218695,
221,02e71304fec05b00c35e24fa7132dc473f36971667e3b6d53d1c9cf73c4394aa83,03c492f46d8e0a6256bb9c5c42f2aed24717f70a3f39e0961419dee511688e3110,10000,False,,,,no_liquidity_feasible_path
222,03617b261e9e2f79a48875fce648fd34263b990a8f3ae9ca7a98d6d738cd56b85a,02725e5abcbf5550fc29e6b19706a1377f25d2b1502684f9be9965b6deac167520,10000,True,2.0,5.5,03617b261e9e2f79a48875fce648fd34263b990a8f3ae9ca7a98d6d738cd56b85a|031ce29116eab7edd66148f5169f1fb658fad62bdc5091221ab895fe5d36db00b2|02725e5abcbf5550fc29e6b19706a1377f25d2b1502684f9be9965b6deac167520,
223,0265e5791c617b6e1dfe04137e71c0c959201592bd7fe3f1bb085c35595b72646c,02645d48c49975ccb05017bf337fefc7bc8adb3f6e08fed9dd069a67d61e3f1c9b,10000,True,2.0,0.01,0265e5791c617b6e1dfe04137e71c0c959201592bd7fe3f1bb085c35595b72646c|02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b|02645d48c49975ccb05017bf337fefc7bc8adb3f6e08fed9dd069a67d61e3f1c9b,
224,036a33e92cda2679ac91ac0467acb1ba33396c0df1119521653e0f269c275dd6bf,032cc4541b25e86e39a7d450a979c1a9adbe2878df3a93fcb59c96c700bfe26aa3,10000,True,1.0,0.0,036a33e92cda2679ac91ac0467acb1ba33396c0df1119521653e0f269c275dd6bf|032cc4541b25e86e39a7d450a979c1a9adbe2878df3a93fcb59c96c700bfe26aa3,
225,029b71b8186914267ea59cb081c43ad1aeb874b5a185a4e5b2d56303f89dd8aa0d,0312c02755c6a3475f872be27e71fdb7703a61a25777401a26125e1c772c7e0f6a,10000,True,2.0,0.01,029b71b8186914267ea59cb081c43ad1aeb874b5a185a4e5b2d56303f89dd8aa0d|02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b|0312c02755c6a3475f872be27e71fdb7703a61a25777401a26125e1c772c7e0f6a,
226,0397f5dc12effa6fbdb4cc55c11eb75100d859c7c000963ca7cd0993c2ad5267ae,035ff025b2910a6453349431a337d99b01e9bbfe86aa71c513f228a7b867538c5e,10000,True,5.0,1.053,0397f5dc12effa6fbdb4cc55c11eb75100d859c7c000963ca7cd0993c2ad5267ae|02b3877314aff657216ceac039244fe94e7116af10cfffac0232fefa5903c62a58|02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b|03c436af41160a355fc1ed230a64f6a64bcbd2ae50f12171d1318f9782602be601|02065e25c272203440b66ea0ba66601d1248564554d0a68472b82511af54288120|035ff025b2910a6453349431a337d99b01e9bbfe86aa71c513f228a7b867538c5e,
227,0327df61d3cc4cb706fef5ebba014462e87a8fce642a0cbe54df0fe74964d20f3b,031f8400b123834edd5736de9aac14ec0d77c11bff27f5a6eb0da5f6ce66ef0975,10000,False,,,,no_liquidity_feasible_path
228,03182ab199ff26ed5068b8d9a3f28ab6230a43c4a67ba777e60e805592298f3b60,038ddc73e450a4bfb52992b35be8b0f52e1a1b4726ff319249a3314a508b616cde,10000,False,,,,no_liquidity_feasible_path
229,0256c4eb4c563ab602a46431092635fdcaaeeab21727ed92241412ddd4a5c2814e,02cdf83ef8e45908b1092125d25c68dcec7751ca8d39f557775cd842e5bc127469,10000,False,,,,no_liquidity_feasible_path
230,02ec581fb1ed1af6d976d68ed823b9e4b11942d9c254e60e67297ccfeb53b27aa3,036880c6e730e09266d8a2f0e5730e4dccb1c49824836b6d475373ff8af895dd5f,10000,True,3.0,2.02,02ec581fb1ed1af6d976d68ed823b9e4b11942d9c254e60e67297ccfeb53b27aa3|030c3f19d742ca294a55c00376b3b355c3c90d61c6b6b39554dbc7ac19b141c14f|03c2abfa93eacec04721c019644584424aab2ba4dff3ac9bdab4e9c97007491dda|036880c6e730e09266d8a2f0e5730e4dccb1c49824836b6d475373ff8af895dd5f,
231,03b38f5fb693ae96fda9533c7ba45840c0afc4390544223a18dd676d858bfd5b15,02c88a0df5e9ea7df582647f79b70b8e441047de308fd6b24408b8bd775f2234bd,10000,True,2.0,0.011,03b38f5fb693ae96fda9533c7ba45840c0afc4390544223a18dd676d858bfd5b15|03f18da23535adee245903c81750745197e3079d3b88b3898981c90a5f2411008c|02c88a0df5e9ea7df582647f79b70b8e441047de308fd6b24408b8bd775f2234bd,
232,020994dd12d51dd6effa92f76e7f390330f549a1a6a3da222f3ab3c14b4ad1abae,0238107198ba9e0e5fd5a0c67eac88e3633072885397c5925205891f8985e52078,10000,False,,,,no_liquidity_feasible_path
233,037e074ea4621b7ab5e83404577bc8e5b720d181be95cd0b2d77d473e5482854e1,0312c02755c6a3475f872be27e71fdb7703a61a25777401a26125e1c772c7e0f6a,10000,True,3.0,1.02,037e074ea4621b7ab5e83404577bc8e5b720d181be95cd0b2d77d473e5482854e1|03c2abfa93eacec04721c019644584424aab2ba4dff3ac9bdab4e9c97007491dda|02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b|0312c02755c6a3475f872be27e71fdb7703a61a25777401a26125e1c772c7e0f6a,
234,02fdef31e3cb364ddfd727664193425da232ac2839ea4d910150ac6ee6541e6e08,026c7d28784791a4b31a64eb34d9ab01552055b795919165e6ae886de637632efb,10000,True,3.0,1.02,02fdef31e3cb364ddfd727664193425da232ac2839ea4d910150ac6ee6541e6e08|0217890e3aad8d35bc054f43acc00084b25229ecff0ab68debd82883ad65ee8266|02731b798b39a09f9f14e90ee601afb6ebb796d6e5797de14582a978770b33700f|026c7d28784791a4b31a64eb34d9ab01552055b795919165e6ae886de637632efb,
235,036948d13fe9c468169c6a14c5388a74198b485a8917bbb30dcd6a907e0cf68dd7,02cdf83ef8e45908b1092125d25c68dcec7751ca8d39f557775cd842e5bc127469,10000,False,,,,no_liquidity_feasible_path
236,034dd20a7b1ffa6b3c9e4ee7a910745fe66c703c3462ff5a469581a8ae91e116f3,026bce917a5854f3c5140cc69c977d19a6d656554120b6dedf045b246941b858c5,10000,True,2.0,5.5,034dd20a7b1ffa6b3c9e4ee7a910745fe66c703c3462ff5a469581a8ae91e116f3|024d2387409269f3b79e2708bb39b895c9f4b6a8322153af54eba487d4993bf60f|026bce917a5854f3c5140cc69c977d19a6d656554120b6dedf045b246941b858c5,
237,02dc523b9db431de52d7adb79cf81dd3d780002f4ce952706053edc9da30d9b9f7,02cdf83ef8e45908b1092125d25c68dcec7751ca8d39f557775cd842e5bc127469,10000,True,2.0,0.01,02dc523b9db431de52d7adb79cf81dd3d780002f4ce952706053edc9da30d9b9f7|02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b|02cdf83ef8e45908b1092125d25c68dcec7751ca8d39f557775cd842e5bc127469,
238,029cf833ceef83b31b2e202d46c99c2dc9b5fa56259d8b84d128ee37e65e4e96d3,03ffbf7ef99f52555d40b3eee011dc6042541fa5f49629cbfb64f8c1730726b101,10000,True,4.0,1.03,029cf833ceef83b31b2e202d46c99c2dc9b5fa56259d8b84d128ee37e65e4e96d3|0217890e3aad8d35bc054f43acc00084b25229ecff0ab68debd82883ad65ee8266|02731b798b39a09f9f14e90ee601afb6ebb796d6e5797de14582a978770b33700f|02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b|03ffbf7ef99f52555d40b3eee011dc6042541fa5f49629cbfb64f8c1730726b101,
239,033da2da73624b756f7fd8def7db4d54858eeb621d19e02602272486483e1668bc,0314ecd09f2c9887530ed99436a20dd62607fa0fa0a8d0e2f630cf27f86e91e5f9,10000,False,,,,no_liquidity_feasible_path
240,0244a3bc16dec861f62cd1e54028bba4a60de462753d766bb6e9bddfadcab0cf8a,032cc4541b25e86e39a7d450a979c1a9adbe2878df3a93fcb59c96c700bfe26aa3,10000,False,,,,no_liquidity_feasible_path
241,0329a9c5cea487af9eb0209f4bdc5009aeeeb02730d5594488a97c931e726e0e11,038ddc73e450a4bfb52992b35be8b0f52e1a1b4726ff319249a3314a508b616cde,10000,True,3.0,1.02,0329a9c5cea487af9eb0209f4bdc5009aeeeb02730d5594488a97c931e726e0e11|032c6b30d84a7fe254537ec1c00f18775fc6dd1d1de1e305b5a980a4c0d6a8e35d|03d24a4d2c8841890779f3c788cd269d467ad8ff8fcfdc21c8ceead42c7dd7f04b|038ddc73e450a4bfb52992b35be8b0f52e1a1b4726ff319249a3314a508b616cde,
242,02305eadbc7172a9c3f861fad1ba00c9d108df0e99220ec509fafb97cd779abcfd,0217890e3aad8d35bc054f43acc00084b25229ecff0ab68debd82883ad65ee8266,10000,True,4.0,1.03,02305eadbc7172a9c3f861fad1ba00c9d108df0e99220ec509fafb97cd779abcfd|031678745383bd273b4c3dbefc8ffbf4847d85c2f62d3407c0c980430b3257c403|02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b|02c16cca44562b590dd279c942200bdccfd4f990c3a69fad620c10ef2f8228eaff|0217890e3aad8d35bc054f43acc00084b25229ecff0ab68debd82883ad65ee8266,
243,03487c994b4691a58e97da12efeee03be1a6515a90f6155544b40ece9b3bfa9fe6,02a1d2856be336a58af08989aea0d8c41e072ccc392c46f8ce0e6e069f002035f3,10000,False,,,,no_liquidity_feasible_path
244,033e1c11b524a04d7f0211e40fd9362cc35c8d70dbe2b668e958aff22c0c0fc5ed,02cdf83ef8e45908b1092125d25c68dcec7751ca8d39f557775cd842e5bc127469,10000,False,,,,no_liquidity_feasible_path
245,022a83433fc5c4f525aba9d73960f65444e29ae14713bd8f9a5e0d3d9ae5d3df22,03ffbf7ef99f52555d40b3eee011dc6042541fa5f49629cbfb64f8c1730726b101,10000,False,,,,no_liquidity_feasible_path
246,037db7ce71ef503ed0e45aacbd346f3b1af40122d1d0eeb52d574711bb9a5bcf5f,038118e0490f8d3df07b6bdc5e7034dee90d769012764d31bfeb167269866824f0,10000,True,2.0,0.01,037db7ce71ef503ed0e45aacbd346f3b1af40122d1d0eeb52d574711bb9a5bcf5f|02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b|038118e0490f8d3df07b6bdc5e7034dee90d769012764d31bfeb167269866824f0,
247,02d362505e2d7201a9ba342beda0ace7bde0ef24d60ae9b5aa43e21f13df9f1968,02725e5abcbf5550fc29e6b19706a1377f25d2b1502684f9be9965b6deac167520,10000,True,2.0,0.01,02d362505e2d7201a9ba342beda0ace7bde0ef24d60ae9b5aa43e21f13df9f1968|03bb88ccc444534da7b5b64b4f7b15e1eccb18e102db0e400d4b9cfe93763aa26d|02725e5abcbf5550fc29e6b19706a1377f25d2b1502684f9be9965b6deac167520,
248,038ddc73e450a4bfb52992b35be8b0f52e1a1b4726ff319249a3314a508b616cde,021607cfce19a4c5e7e6e738663dfafbbbac262e4ff76c2c9b30dbeefc35c00643,10000,True,1.0,0.0,038ddc73e450a4bfb52992b35be8b0f52e1a1b4726ff319249a3314a508b616cde|021607cfce19a4c5e7e6e738663dfafbbbac262e4ff76c2c9b30dbeefc35c00643,
249,021416c68bb97f58996d0787280d36f6b97c820d46e277889a6c1303c330a59533,03620f31cf2bb95bb70c8c7bcdaa0698cd9bc7f17987290338af301eaa28c351be,10000,False,,,,no_liquidity_feasible_path
250,0258c75e30d9e588016713f3ad8a59eb2a78459d76cb7a28846f15607d69adb111,0238107198ba9e0e5fd5a0c67eac88e3633072885397c5925205891f8985e52078,10000,False,,,,no_liquidity_feasible_path
251,02feb44008c8a4aae9c42fece6164b77f2531c00c5d474adb8582ca18c8f7432c3,03d24a4d2c8841890779f3c788cd269d467ad8ff8fcfdc21c8ceead42c7dd7f04b,10000,True,2.0,1.01,02feb44008c8a4aae9c42fece6164b77f2531c00c5d474adb8582ca18c8f7432c3|0331f80652fb840239df8dc99205792bba2e559a05469915804c08420230e23c7c|03d24a4d2c8841890779f3c788cd269d467ad8ff8fcfdc21c8ceead42c7dd7f04b,
252,025d2034de4a757b23d048dd10fcc37f169e0b0c0b2f6c734891d6d5f89afac50f,02308c54b63e2c1375a52ce6ca27b171188f99e7c274eaf14be396289d93fb6003,10000,True,2.0,0.01,025d2034de4a757b23d048dd10fcc37f169e0b0c0b2f6c734891d6d5f89afac50f|02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b|02308c54b63e2c1375a52ce6ca27b171188f99e7c274eaf14be396289d93fb6003,
253,02a5c7b9a2be3ab3d8c1647f991bf5f0757651a0b92f4133dc31e52b3315881adf,025cb2d324ae423d32984c7fc74edd7185b9fc9bd473d389f12483e3738d526600,10000,True,2.0,0.01,02a5c7b9a2be3ab3d8c1647f991bf5f0757651a0b92f4133dc31e52b3315881adf|02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b|025cb2d324ae423d32984c7fc74edd7185b9fc9bd473d389f12483e3738d526600,
254,034cb9003d54764f3f5a99f1863cf075b43bb4aca1f392eece36c10240ec316e10,02ce5b45077985a4c6e51f8e6b4d5d4bbc1f212de4c90787b31e0da79321995ee0,10000,True,3.0,0.40900000000000003,034cb9003d54764f3f5a99f1863cf075b43bb4aca1f392eece36c10240ec316e10|03bb88ccc444534da7b5b64b4f7b15e1eccb18e102db0e400d4b9cfe93763aa26d|02529db69fd2ebd3126fb66fafa234fc3544477a23d509fe93ed229bb0e92e4fb8|02ce5b45077985a4c6e51f8e6b4d5d4bbc1f212de4c90787b31e0da79321995ee0,
255,0245eda4deb746b35ffd6ac0562e7d7e2092593d26320af52090e8c4a8217a9331,021d9deaf090a021c6e464e3becc5296161e8aaf5de3c7a1d517838cd74525834f,10000,True,3.0,1.02,0245eda4deb746b35ffd6ac0562e7d7e2092593d26320af52090e8c4a8217a9331|0234c548106512a0b93b2555d2638bc2fed3e6b091f75298383356258996230d92|02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b|021d9deaf090a021c6e464e3becc5296161e8aaf5de3c7a1d517838cd74525834f,
256,035467fbac7f7755bb90363bac31772aa70f2045b95b6f28e7f8d893ad6e08644b,036ea2480936850c5d64a3266ae25e70e479f2fc54fb70f44e1c938d10d8173bf3,10000,True,4.0,2.03,035467fbac7f7755bb90363bac31772aa70f2045b95b6f28e7f8d893ad6e08644b|027c3abc90a51617fb9cf5162c2fedfd9832c620ef82b54e413e9ce0f892dabb0d|02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b|02310841b34230632b2e8185f9429dbf27a463270cf049a66ce2d56b524b283b6d|036ea2480936850c5d64a3266ae25e70e479f2fc54fb70f44e1c938d10d8173bf3,
257,0232dfb488b67c20883a1dbf32aa0b65f326cbc0cd6cef424db7acfb7f514aff0d,0374ecf61ed6c1208c42339f47decde2bc0c4393ac95f07827b3471e939d7eb961,10000,True,3.0,0.02,0232dfb488b67c20883a1dbf32aa0b65f326cbc0cd6cef424db7acfb7f514aff0d|029a06f84c9bfddcf4dca173a4d1a540e6ce7f75cc7d1dde9fd5a70d80c504da07|02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b|0374ecf61ed6c1208c42339f47decde2bc0c4393ac95f07827b3471e939d7eb961,
258,02566d4f3b32dd17069077485d731707f8fe447895ef9f19242007a745e25f3838,03a4d23196b17e1f338c7143edd58c0a49c555bee17b0da159cfc4c62b8c7b4822,10000,True,3.0,0.11,02566d4f3b32dd17069077485d731707f8fe447895ef9f19242007a745e25f3838|02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b|033aa93d8abed5a070efd69e1119351eed005b3af4c0de43db350adc2278c914d5|03a4d23196b17e1f338c7143edd58c0a49c555bee17b0da159cfc4c62b8c7b4822,
259,032abbec49e2f9bc8b2ead9e3fd49d40ba1a3c8f51a5a959b65b056ed6d55acf53,028a2f0ca33134cfd5f655ed942ddcd9feb4a879831416bb23858d1d60154b0936,10000,True,2.0,1.01,032abbec49e2f9bc8b2ead9e3fd49d40ba1a3c8f51a5a959b65b056ed6d55acf53|02cdf83ef8e45908b1092125d25c68dcec7751ca8d39f557775cd842e5bc127469|028a2f0ca33134cfd5f655ed942ddcd9feb4a879831416bb23858d1d60154b0936,
260,039044f8cc91c1069f1747fe237fe0e1d626abee240eaaf3f9b21b99fd9c8231c7,03a8355790b89f4d96963019eb9413b9a2c884691837ac976bacfe25a5212892d7,10000,True,3.0,10.01,039044f8cc91c1069f1747fe237fe0e1d626abee240eaaf3f9b21b99fd9c8231c7|0279c22ed7a068d10dc1a38ae66d2d6461e269226c60258c021b1ddcdfe4b00bc4|02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b|03a8355790b89f4d96963019eb9413b9a2c884691837ac976bacfe25a5212892d7,
